1.0682 	WARNING 	sounddevice audio lib was requested but not loaded: sounddevice not working
86.0636 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
86.0636 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
86.0636 	EXP 	imageTrialCue_1: autoDraw = True
86.0636 	EXP 	imageTrialCue_2: autoDraw = True
86.0636 	EXP 	imageTrialCue_3: autoDraw = True
86.1769 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
86.1886 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
86.2021 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
86.2156 	EXP 	imageTrialCue_1: autoDraw = False
86.2156 	EXP 	imageTrialCue_2: autoDraw = False
86.2156 	EXP 	imageTrialCue_3: autoDraw = False
86.2156 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
86.2156 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
86.2156 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
86.2156 	EXP 	imageTrialTarget_1: autoDraw = True
86.2156 	EXP 	imageTrialTarget_2: autoDraw = True
86.2156 	EXP 	imageTrialTarget_3: autoDraw = True
86.3629 	EXP 	imageTrialTarget_1: autoDraw = False
86.3629 	EXP 	imageTrialTarget_2: autoDraw = False
86.3629 	EXP 	imageTrialTarget_3: autoDraw = False
86.3855 	DATA 	Keypress: space
86.3879 	EXP 	imageTrialTarget_1: autoDraw = False
86.3879 	EXP 	imageTrialTarget_2: autoDraw = False
86.3879 	EXP 	imageTrialTarget_3: autoDraw = False
86.3879 	EXP 	textBlank500: autoDraw = True
86.8868 	EXP 	New trial (rep=0, index=23): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.2), ('endTime', 0.35)])
86.8895 	EXP 	textBlank500: autoDraw = False
86.8895 	EXP 	imageTrailBefore_1: autoDraw = True
86.8895 	EXP 	imageTrialBefore_2: autoDraw = True
86.8895 	EXP 	imageTrialBefore_3: autoDraw = True
87.8871 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
87.8989 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
87.9106 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
87.9242 	EXP 	imageTrailBefore_1: autoDraw = False
87.9242 	EXP 	imageTrialBefore_2: autoDraw = False
87.9242 	EXP 	imageTrialBefore_3: autoDraw = False
87.9242 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
87.9242 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
87.9242 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
87.9242 	EXP 	imageTrialCue_1: autoDraw = True
87.9242 	EXP 	imageTrialCue_2: autoDraw = True
87.9242 	EXP 	imageTrialCue_3: autoDraw = True
88.0383 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
88.0500 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
88.0634 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
88.0765 	EXP 	imageTrialCue_1: autoDraw = False
88.0765 	EXP 	imageTrialCue_2: autoDraw = False
88.0765 	EXP 	imageTrialCue_3: autoDraw = False
88.0765 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
88.0765 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
88.0765 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
88.0792 	EXP 	imageTrialTarget_1: autoDraw = True
88.0792 	EXP 	imageTrialTarget_2: autoDraw = True
88.0792 	EXP 	imageTrialTarget_3: autoDraw = True
88.2346 	EXP 	imageTrialTarget_1: autoDraw = False
88.2346 	EXP 	imageTrialTarget_2: autoDraw = False
88.2346 	EXP 	imageTrialTarget_3: autoDraw = False
88.2613 	DATA 	Keypress: space
88.2636 	EXP 	imageTrialTarget_1: autoDraw = False
88.2636 	EXP 	imageTrialTarget_2: autoDraw = False
88.2636 	EXP 	imageTrialTarget_3: autoDraw = False
88.2636 	EXP 	textBlank500: autoDraw = True
88.7620 	EXP 	New trial (rep=0, index=24): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box_with_cue'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box'), ('image_target_3', 'images/light_grey_box_with_target'), ('targetStart', 0), ('startTime', 0.5), ('endTime', 0.65)])
88.7634 	EXP 	textBlank500: autoDraw = False
88.7634 	EXP 	textBlank500: autoDraw = False
88.7634 	EXP 	imageTrailBefore_1: autoDraw = True
88.7634 	EXP 	imageTrialBefore_2: autoDraw = True
88.7634 	EXP 	imageTrialBefore_3: autoDraw = True
89.7627 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
89.7745 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
89.7859 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
89.8010 	EXP 	imageTrailBefore_1: autoDraw = False
89.8010 	EXP 	imageTrialBefore_2: autoDraw = False
89.8010 	EXP 	imageTrialBefore_3: autoDraw = False
89.8010 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
89.8010 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
89.8010 	EXP 	imageTrialCue_3: image = 'images/light_grey_box_with_cue'
89.8010 	EXP 	imageTrialCue_1: autoDraw = True
89.8010 	EXP 	imageTrialCue_2: autoDraw = True
89.8010 	EXP 	imageTrialCue_3: autoDraw = True
89.9136 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
89.9255 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
89.9373 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
89.9523 	EXP 	imageTrialCue_1: autoDraw = False
89.9523 	EXP 	imageTrialCue_2: autoDraw = False
89.9523 	EXP 	imageTrialCue_3: autoDraw = False
89.9523 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
89.9523 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box'
89.9523 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box_with_target'
89.9557 	EXP 	imageTrialTarget_1: autoDraw = True
89.9557 	EXP 	imageTrialTarget_2: autoDraw = True
89.9557 	EXP 	imageTrialTarget_3: autoDraw = True
90.0534 	DATA 	Keypress: space
90.0558 	EXP 	imageTrialTarget_1: autoDraw = False
90.0558 	EXP 	imageTrialTarget_2: autoDraw = False
90.0558 	EXP 	imageTrialTarget_3: autoDraw = False
90.0558 	EXP 	textBlank500: autoDraw = True
90.5550 	EXP 	New trial (rep=0, index=25): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.0), ('endTime', 0.15)])
90.5571 	EXP 	textBlank500: autoDraw = False
90.5571 	EXP 	imageTrailBefore_1: autoDraw = True
90.5571 	EXP 	imageTrialBefore_2: autoDraw = True
90.5571 	EXP 	imageTrialBefore_3: autoDraw = True
91.5551 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
91.5688 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
91.5802 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
91.5938 	EXP 	imageTrailBefore_1: autoDraw = False
91.5938 	EXP 	imageTrialBefore_2: autoDraw = False
91.5938 	EXP 	imageTrialBefore_3: autoDraw = False
91.5938 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
91.5938 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
91.5938 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
91.5938 	EXP 	imageTrialCue_1: autoDraw = True
91.5938 	EXP 	imageTrialCue_2: autoDraw = True
91.5938 	EXP 	imageTrialCue_3: autoDraw = True
91.7057 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
91.7177 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
91.7318 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
91.7449 	EXP 	imageTrialCue_1: autoDraw = False
91.7449 	EXP 	imageTrialCue_2: autoDraw = False
91.7449 	EXP 	imageTrialCue_3: autoDraw = False
91.7449 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
91.7449 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
91.7449 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
91.7712 	EXP 	imageTrialTarget_1: autoDraw = True
91.7712 	EXP 	imageTrialTarget_2: autoDraw = True
91.7712 	EXP 	imageTrialTarget_3: autoDraw = True
91.9092 	EXP 	imageTrialTarget_1: autoDraw = False
91.9092 	EXP 	imageTrialTarget_2: autoDraw = False
91.9092 	EXP 	imageTrialTarget_3: autoDraw = False
91.9109 	DATA 	Keypress: space
91.9127 	EXP 	imageTrialTarget_1: autoDraw = False
91.9127 	EXP 	imageTrialTarget_2: autoDraw = False
91.9127 	EXP 	imageTrialTarget_3: autoDraw = False
91.9127 	EXP 	textBlank500: autoDraw = True
92.4114 	EXP 	New trial (rep=0, index=26): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box_with_cue'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.2), ('endTime', 0.35)])
92.4128 	EXP 	textBlank500: autoDraw = False
92.4128 	EXP 	textBlank500: autoDraw = False
92.4128 	EXP 	imageTrailBefore_1: autoDraw = True
92.4128 	EXP 	imageTrialBefore_2: autoDraw = True
92.4128 	EXP 	imageTrialBefore_3: autoDraw = True
93.4120 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
93.4238 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
93.4353 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
93.4507 	EXP 	imageTrailBefore_1: autoDraw = False
93.4507 	EXP 	imageTrialBefore_2: autoDraw = False
93.4507 	EXP 	imageTrialBefore_3: autoDraw = False
93.4507 	EXP 	imageTrailBefore_1: autoDraw = False
93.4507 	EXP 	imageTrialBefore_2: autoDraw = False
93.4507 	EXP 	imageTrialBefore_3: autoDraw = False
93.4507 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
93.4507 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
93.4507 	EXP 	imageTrialCue_3: image = 'images/light_grey_box_with_cue'
93.4507 	EXP 	imageTrialCue_1: autoDraw = True
93.4507 	EXP 	imageTrialCue_2: autoDraw = True
93.4507 	EXP 	imageTrialCue_3: autoDraw = True
93.5344 	DATA 	Keypress: space
93.5625 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
93.5741 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
93.5874 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
93.6016 	EXP 	imageTrialCue_1: autoDraw = False
93.6016 	EXP 	imageTrialCue_2: autoDraw = False
93.6016 	EXP 	imageTrialCue_3: autoDraw = False
93.6016 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
93.6016 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
93.6016 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
93.6092 	EXP 	imageTrialTarget_1: autoDraw = True
93.6092 	EXP 	imageTrialTarget_2: autoDraw = True
93.6092 	EXP 	imageTrialTarget_3: autoDraw = True
93.7494 	EXP 	imageTrialTarget_1: autoDraw = False
93.7494 	EXP 	imageTrialTarget_2: autoDraw = False
93.7494 	EXP 	imageTrialTarget_3: autoDraw = False
95.7817 	DATA 	Keypress: space
95.7842 	EXP 	imageTrialTarget_1: autoDraw = False
95.7842 	EXP 	imageTrialTarget_2: autoDraw = False
95.7842 	EXP 	imageTrialTarget_3: autoDraw = False
95.7842 	EXP 	textBlank500: autoDraw = True
96.2822 	EXP 	New trial (rep=0, index=27): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box_with_cue'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box'), ('image_target_3', 'images/light_grey_box_with_target'), ('targetStart', 0), ('startTime', 0.1), ('endTime', 0.25)])
96.2835 	EXP 	textBlank500: autoDraw = False
96.2835 	EXP 	textBlank500: autoDraw = False
96.2835 	EXP 	imageTrailBefore_1: autoDraw = True
96.2835 	EXP 	imageTrialBefore_2: autoDraw = True
96.2835 	EXP 	imageTrialBefore_3: autoDraw = True
97.2220 	DATA 	Keypress: space
97.2828 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
97.2946 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
97.3061 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
97.3213 	EXP 	imageTrailBefore_1: autoDraw = False
97.3213 	EXP 	imageTrialBefore_2: autoDraw = False
97.3213 	EXP 	imageTrialBefore_3: autoDraw = False
97.3213 	EXP 	imageTrailBefore_1: autoDraw = False
97.3213 	EXP 	imageTrialBefore_2: autoDraw = False
97.3213 	EXP 	imageTrialBefore_3: autoDraw = False
97.3213 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
97.3213 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
97.3213 	EXP 	imageTrialCue_3: image = 'images/light_grey_box_with_cue'
97.3213 	EXP 	imageTrialCue_1: autoDraw = True
97.3213 	EXP 	imageTrialCue_2: autoDraw = True
97.3213 	EXP 	imageTrialCue_3: autoDraw = True
97.4339 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
97.4456 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
